"date","height"
2024-11-26 19:00:00,9.09
2024-11-26 19:15:00,9.09
2024-11-26 19:30:00,9.09
2024-11-26 19:45:00,9.08
2024-11-26 20:00:00,9.08
2024-11-26 20:15:00,9.08
2024-11-26 20:30:00,9.08
2024-11-26 20:45:00,9.07
2024-11-26 21:00:00,9.07
2024-11-26 21:15:00,9.08
2024-11-26 21:30:00,9.07
2024-11-26 21:45:00,9.07
2024-11-26 22:00:00,9.07
2024-11-26 22:15:00,9.07
2024-11-26 22:30:00,9.07
2024-11-26 22:45:00,9.06
2024-11-26 23:00:00,9.06
2024-11-26 23:15:00,9.07
2024-11-26 23:30:00,9.06
2024-11-26 23:45:00,9.06
2024-11-27,9.05
2024-11-27 00:15:00,9.05
2024-11-27 00:30:00,9.05
2024-11-27 00:45:00,9.05
2024-11-27 01:00:00,9.05
2024-11-27 01:15:00,9.05
2024-11-27 01:30:00,9.04
2024-11-27 01:45:00,9.05
2024-11-27 02:00:00,9.05
2024-11-27 02:15:00,9.04
2024-11-27 02:30:00,9.04
2024-11-27 02:45:00,9.04
2024-11-27 03:00:00,9.04
2024-11-27 03:15:00,9.04
2024-11-27 03:30:00,9.04
2024-11-27 03:45:00,9.04
2024-11-27 04:00:00,9.04
2024-11-27 04:15:00,9.03
2024-11-27 04:30:00,9.03
2024-11-27 04:45:00,9.03
2024-11-27 05:00:00,9.03
2024-11-27 05:15:00,9.03
2024-11-27 05:30:00,9.03
2024-11-27 05:45:00,9.03
2024-11-27 06:00:00,9.03
2024-11-27 06:15:00,9.03
2024-11-27 06:30:00,9.03
2024-11-27 06:45:00,9.03
2024-11-27 07:00:00,9.02
2024-11-27 07:15:00,9.02
2024-11-27 07:30:00,9.02
2024-11-27 07:45:00,9.02
2024-11-27 08:00:00,9.02
2024-11-27 08:15:00,9.02
2024-11-27 08:30:00,9.02
2024-11-27 08:45:00,9.01
2024-11-27 09:00:00,9.01
2024-11-27 09:15:00,9.02
2024-11-27 09:30:00,9.01
2024-11-27 09:45:00,9.02
2024-11-27 10:00:00,9.02
2024-11-27 10:15:00,9.02
2024-11-27 10:30:00,9.01
2024-11-27 10:45:00,9.01
2024-11-27 11:00:00,9.01
2024-11-27 11:15:00,9.01
2024-11-27 11:30:00,9.01
2024-11-27 11:45:00,9.01
2024-11-27 12:00:00,9
2024-11-27 12:15:00,9.01
2024-11-27 12:30:00,9.01
2024-11-27 12:45:00,9
2024-11-27 13:00:00,9
2024-11-27 13:15:00,9
2024-11-27 13:30:00,9
2024-11-27 13:45:00,9
2024-11-27 14:00:00,9
2024-11-27 14:15:00,9
2024-11-27 14:30:00,9
2024-11-27 14:45:00,9
2024-11-27 15:00:00,9
2024-11-27 15:15:00,9
2024-11-27 15:30:00,9
2024-11-27 15:45:00,9
2024-11-27 16:00:00,8.99
2024-11-27 16:15:00,9
2024-11-27 16:30:00,8.99
2024-11-27 16:45:00,8.99
2024-11-27 17:00:00,8.99
2024-11-27 17:15:00,8.99
2024-11-27 17:30:00,8.99
2024-11-27 17:45:00,8.99
2024-11-27 18:00:00,8.99
2024-11-27 18:15:00,8.99
2024-11-27 18:30:00,8.99
2024-11-27 18:45:00,8.99
2024-11-27 19:00:00,8.99
2024-11-27 19:15:00,8.99
2024-11-27 19:30:00,8.99
2024-11-27 19:45:00,8.99
2024-11-27 20:00:00,8.98
2024-11-27 20:15:00,8.98
2024-11-27 20:30:00,8.98
2024-11-27 20:45:00,8.99
2024-11-27 21:00:00,8.97
2024-11-27 21:15:00,8.98
2024-11-27 21:30:00,8.98
2024-11-27 21:45:00,8.98
2024-11-27 22:00:00,8.98
2024-11-27 22:15:00,8.98
2024-11-27 22:30:00,8.98
2024-11-27 22:45:00,8.98
2024-11-27 23:00:00,8.97
2024-11-27 23:15:00,8.97
2024-11-27 23:30:00,8.97
2024-11-27 23:45:00,8.97
2024-11-28,8.97
2024-11-28 00:15:00,8.97
2024-11-28 00:30:00,8.96
2024-11-28 00:45:00,8.96
2024-11-28 01:00:00,8.96
2024-11-28 01:15:00,8.95
2024-11-28 01:30:00,8.95
2024-11-28 01:45:00,8.95
2024-11-28 02:00:00,8.96
2024-11-28 02:15:00,8.95
2024-11-28 02:30:00,8.95
2024-11-28 02:45:00,8.95
2024-11-28 03:00:00,8.94
2024-11-28 03:15:00,8.94
2024-11-28 03:30:00,8.94
2024-11-28 03:45:00,8.94
2024-11-28 04:00:00,8.94
2024-11-28 04:15:00,8.94
2024-11-28 04:30:00,8.93
2024-11-28 04:45:00,8.93
2024-11-28 05:00:00,8.93
2024-11-28 05:15:00,8.92
2024-11-28 05:30:00,8.92
2024-11-28 05:45:00,8.92
2024-11-28 06:00:00,8.92
2024-11-28 06:15:00,8.92
2024-11-28 06:30:00,8.91
2024-11-28 06:45:00,8.91
2024-11-28 07:00:00,8.91
2024-11-28 07:15:00,8.91
2024-11-28 07:30:00,8.9
2024-11-28 07:45:00,8.9
2024-11-28 08:00:00,8.9
2024-11-28 08:15:00,8.9
2024-11-28 08:30:00,8.9
2024-11-28 08:45:00,8.89
2024-11-28 09:00:00,8.89
2024-11-28 09:15:00,8.89
2024-11-28 09:30:00,8.89
2024-11-28 09:45:00,8.89
2024-11-28 10:00:00,8.88
2024-11-28 10:15:00,8.88
2024-11-28 10:30:00,8.88
2024-11-28 10:45:00,8.88
2024-11-28 11:00:00,8.88
2024-11-28 11:15:00,8.88
2024-11-28 11:30:00,8.87
2024-11-28 11:45:00,8.87
2024-11-28 12:00:00,8.87
2024-11-28 12:15:00,8.87
2024-11-28 12:30:00,8.87
2024-11-28 12:45:00,8.86
2024-11-28 13:00:00,8.86
2024-11-28 13:15:00,8.86
2024-11-28 13:30:00,8.86
2024-11-28 13:45:00,8.86
2024-11-28 14:00:00,8.86
2024-11-28 14:15:00,8.85
2024-11-28 14:30:00,8.85
2024-11-28 14:45:00,8.85
2024-11-28 15:00:00,8.85
2024-11-28 15:15:00,8.85
2024-11-28 15:30:00,8.84
2024-11-28 15:45:00,8.84
2024-11-28 16:00:00,8.84
2024-11-28 16:15:00,8.84
2024-11-28 16:30:00,8.84
2024-11-28 16:45:00,8.84
2024-11-28 17:00:00,8.83
2024-11-28 17:15:00,8.83
2024-11-28 17:30:00,8.83
2024-11-28 17:45:00,8.83
2024-11-28 18:00:00,8.82
2024-11-28 18:15:00,8.82
2024-11-28 18:30:00,8.82
2024-11-28 18:45:00,8.82
2024-11-28 19:00:00,8.82
2024-11-28 19:15:00,8.82
2024-11-28 19:30:00,8.82
2024-11-28 19:45:00,8.81
2024-11-28 20:00:00,8.81
2024-11-28 20:15:00,8.81
2024-11-28 20:30:00,8.81
2024-11-28 20:45:00,8.81
2024-11-28 21:00:00,8.81
2024-11-28 21:15:00,8.81
2024-11-28 21:30:00,8.8
2024-11-28 21:45:00,8.8
2024-11-28 22:00:00,8.8
2024-11-28 22:15:00,8.8
2024-11-28 22:30:00,8.8
2024-11-28 22:45:00,8.8
2024-11-28 23:00:00,8.8
2024-11-28 23:15:00,8.8
2024-11-28 23:30:00,8.79
2024-11-28 23:45:00,8.79
2024-11-29,8.79
2024-11-29 00:15:00,8.79
2024-11-29 00:30:00,8.79
2024-11-29 00:45:00,8.79
2024-11-29 01:00:00,8.79
2024-11-29 01:15:00,8.79
2024-11-29 01:30:00,8.79
2024-11-29 01:45:00,8.78
2024-11-29 02:00:00,8.78
2024-11-29 02:15:00,8.78
2024-11-29 02:30:00,8.78
2024-11-29 02:45:00,8.78
2024-11-29 03:00:00,8.78
2024-11-29 03:15:00,8.78
2024-11-29 03:30:00,8.78
2024-11-29 03:45:00,8.78
2024-11-29 04:00:00,8.77
2024-11-29 04:15:00,8.77
2024-11-29 04:30:00,8.77
2024-11-29 04:45:00,8.77
2024-11-29 05:00:00,8.77
2024-11-29 05:15:00,8.77
2024-11-29 05:30:00,8.77
2024-11-29 05:45:00,8.77
2024-11-29 06:00:00,8.77
2024-11-29 06:15:00,8.77
2024-11-29 06:30:00,8.76
2024-11-29 06:45:00,8.76
2024-11-29 07:00:00,8.76
2024-11-29 07:15:00,8.76
2024-11-29 07:30:00,8.76
2024-11-29 07:45:00,8.76
2024-11-29 08:00:00,8.76
2024-11-29 08:15:00,8.76
2024-11-29 08:30:00,8.76
2024-11-29 08:45:00,8.76
2024-11-29 09:00:00,8.75
2024-11-29 09:15:00,8.75
2024-11-29 09:30:00,8.75
2024-11-29 09:45:00,8.75
2024-11-29 10:00:00,8.75
2024-11-29 10:15:00,8.75
2024-11-29 10:30:00,8.75
2024-11-29 10:45:00,8.75
2024-11-29 11:00:00,8.74
2024-11-29 11:15:00,8.74
2024-11-29 11:30:00,8.74
2024-11-29 11:45:00,8.74
2024-11-29 12:00:00,8.74
2024-11-29 12:15:00,8.74
2024-11-29 12:30:00,8.74
2024-11-29 12:45:00,8.74
2024-11-29 13:00:00,8.74
2024-11-29 13:15:00,8.74
2024-11-29 13:30:00,8.74
2024-11-29 13:45:00,8.73
2024-11-29 14:00:00,8.73
2024-11-29 14:15:00,8.73
2024-11-29 14:30:00,8.73
2024-11-29 14:45:00,8.73
2024-11-29 15:00:00,8.73
2024-11-29 15:15:00,8.73
2024-11-29 15:30:00,8.73
2024-11-29 15:45:00,8.73
2024-11-29 16:00:00,8.73
2024-11-29 16:15:00,8.73
2024-11-29 16:30:00,8.73
2024-11-29 16:45:00,8.72
2024-11-29 17:00:00,8.72
2024-11-29 17:15:00,8.72
2024-11-29 17:30:00,8.72
2024-11-29 17:45:00,8.72
2024-11-29 18:00:00,8.72
2024-11-29 18:15:00,8.72
2024-11-29 18:30:00,8.72
2024-11-29 18:45:00,8.72
2024-11-29 19:00:00,8.72
2024-11-29 19:15:00,8.72
2024-11-29 19:30:00,8.71
2024-11-29 19:45:00,8.71
2024-11-29 20:00:00,8.71
2024-11-29 20:15:00,8.71
2024-11-29 20:30:00,8.71
2024-11-29 20:45:00,8.71
